time_step,mean_g,std_g,mean_dic,std_dic
831,,,10.7892,1.871513654772502
832,,,10.7924,1.8724054689089253
833,,,10.7952,1.8721797349614013
834,,,10.7978,1.872248690745968
835,,,10.8008,1.8728372486684017
836,,,10.8041,1.8728916653132983
837,,,10.8078,1.8721269080914265
838,,,10.8114,1.8724395958214468
839,,,10.8151,1.8724080725098107
840,,,10.819,1.8724419884204764
841,,,10.823,1.872450533391956
842,,,10.826,1.872678295917404
843,,,10.8296,1.8732762316326597
844,,,10.8323,1.8733864283699155
845,,,10.8358,1.872762227299563
846,,,10.8378,1.8726695277063685
847,,,10.8404,1.8736936355765574
848,,,10.8444,1.8732828510398234
849,,,10.8474,1.874116655920858
850,,,10.8506,1.873894244614675
851,,,10.8539,1.8737008272400044
852,,,10.8582,1.8752313883891791
853,,,10.8619,1.8752675515776625
854,,,10.8644,1.8754766434162857
855,,,10.8677,1.875685663963964
856,,,10.8726,1.8756250264911767
857,,,10.8767,1.8751258917736633
858,,,10.8796,1.8749676903883539
859,0.002475894242074307,0.03175699313981335,10.8824,1.8755186589314667
860,0.0025219819650126717,0.031772490556523404,10.8862,1.8758596855841834
861,0.0025499953489905424,0.03180074863371336,10.8885,1.8762909555823633
862,0.0025927969544491183,0.03186630929544825,10.8928,1.8769944485799739
863,0.002633533863725813,0.031912987186137005,10.8959,1.8763963307360958
864,0.0026561704430087037,0.03191331311647648,10.8987,1.876496285634475
865,0.0026539807740969855,0.031901492016218135,10.9027,1.8758018845283237
866,0.0026486842455933713,0.031878759158725255,10.9061,1.8754953452355603
867,0.002606279821831731,0.031874300180504696,10.9087,1.876050188560963
868,0.002551762229389983,0.031891373161303346,10.9118,1.8761185357008254
869,0.0025291537614637793,0.03191261991874887,10.9162,1.876320217873254
870,0.002514005147103333,0.03193052944651991,10.9191,1.8763142567278321
871,0.0024561471531441208,0.03193442897452526,10.9224,1.8760539011446626
872,0.002385388721675508,0.03192074575847445,10.9258,1.8767243697464482
873,0.002318235390683126,0.03191266942741697,10.9295,1.8765206500329297
874,0.0022340804172477384,0.03191207733242985,10.9327,1.8773840070693701
875,0.0021670271023714136,0.031872862273898996,10.9367,1.8774698692655585
876,0.0021276324704845874,0.031852815113286824,10.9396,1.8784972291701474
877,0.0020711220930624895,0.03188138043200969,10.9432,1.878556296734242
878,0.001993896508682837,0.031888372315740834,10.9469,1.8780522862795908
879,0.0019530661744650043,0.0318808638807558,10.9496,1.8786324387702111
880,0.0019139945287067093,0.03186277731952688,10.9531,1.8792286688958522
881,0.0018818688883670569,0.03184108109632731,10.9574,1.8806874381459586
882,0.001852766698915045,0.03182981250751787,10.961,1.8810845276063064
883,0.0018393200099883615,0.031868136282268394,10.963,1.8814438604433208
884,0.0018281817905971287,0.031877494777063156,10.9678,1.8823291848133241
885,0.001866210022728308,0.03188793162418035,10.97,1.8832153355365415
886,0.0019321943909404841,0.03191858324161901,10.9737,1.8834564794546713
887,0.0020255637548065295,0.03197520761145022,10.9765,1.8836527678953487
888,0.0021221626415913273,0.03203249519213195,10.9792,1.883711060646043
889,0.0021929128053176368,0.0320456503475673,10.9826,1.88401094476649
890,0.0022828463152293494,0.03205875484216333,10.9846,1.883975275846241
891,0.0024088412469097727,0.03205826201254623,10.9883,1.88514272934439
892,0.0025647497018180627,0.032052188656559545,10.9923,1.8852693998470886
893,0.002642024954943782,0.0320564430859473,10.9953,1.8845365239230476
894,0.002710032238606767,0.03202156848680068,10.9987,1.8836396444119747
895,0.0027414467612050324,0.03197506110160118,11.0023,1.883797948294799
896,0.002820398131251308,0.03194086071608718,11.0058,1.8845599910854356
897,0.002863185400407406,0.03192988368562054,11.0092,1.8856604572404216
898,0.0028851931521300116,0.031893346335402896,11.0124,1.885748191037176
899,0.002866104801473624,0.031850619857760123,11.0158,1.8858288257421643
900,0.0028938744758463136,0.03185964241508247,11.0184,1.8862824390848976
901,0.002911617389404502,0.03182217111559953,11.0216,1.8878912680553153
902,0.002887237215792562,0.031774260861951044,11.0245,1.8889943753225036
903,0.002821531819032316,0.03173977173269731,11.0273,1.8890618597600048
904,0.0027720824626308537,0.03175675213650385,11.0307,1.887791701962933
905,0.002760574823587621,0.03179483396989165,11.0337,1.8876345806324972
906,0.0027367574734943846,0.03179772763238692,11.0362,1.887349877473706
907,0.0026915424601913675,0.03185244611128682,11.04,1.8887562044901898
908,0.0026208195411759655,0.03192750980458868,11.0432,1.8875205323386588
909,0.002600562126762193,0.03202158868740521,11.047,1.8887008762638549
910,0.002536959574251317,0.032086288911243765,11.0496,1.8885284853557394
911,0.0025050149272138797,0.032169005789468234,11.0521,1.8890700331115489
912,0.0024441963483934127,0.03226748236735625,11.0551,1.8899375624607127
913,0.0024379814433856963,0.03228203443640267,11.0586,1.8901232869842002
914,0.0024435973467666974,0.03232020434189299,11.0618,1.8902858937208737
915,0.0024624517863616473,0.0323049972548339,11.0642,1.890311709745263
916,0.0024405560092734873,0.032248730137879635,11.0674,1.8909408346111485
917,0.0024220821450822104,0.03213464450553696,11.0709,1.8916324140804475
918,0.0024333367389551127,0.0320050837350471,11.0744,1.892422954838565
919,0.002475799415546595,0.031878043772582354,11.0778,1.893501296540373
920,0.0024951739134692033,0.0317638212030591,11.0807,1.893775992560847
921,0.0024946947033155768,0.03165251919781613,11.0837,1.8954404000126028
922,0.002501348120243542,0.031532166523431146,11.0858,1.8954256408521777
923,0.0025600129547474326,0.031473204525022926,11.0888,1.8962369472194809
924,0.00253149900768702,0.03140107675029599,11.0922,1.8973400222416354
925,0.0024825534649026123,0.0314106651114073,11.0957,1.8980362246279872
926,0.0024692797147027137,0.031425358210461794,11.0993,1.8974824136207893
927,0.002490770825716639,0.03143066387796323,11.1022,1.8983032318362845
928,0.002485422717645209,0.03143614052301128,11.1061,1.899011003127672
929,0.002487010858161529,0.031416423656010634,11.1082,1.900340169548625
930,0.0024690152681102534,0.031388175172573314,11.1107,1.9009064969113927
931,0.0024668481762855758,0.031380411475183265,11.1143,1.9006408156198003
932,0.0024606099387330708,0.031378639777755915,11.1179,1.9017359411863597
933,0.0024987445492657212,0.031403701610324346,11.1203,1.9020588608137479
934,0.0025124447589570417,0.03141744210781292,11.1244,1.902872733526869
935,0.0025263737736175413,0.031437527378902416,11.1275,1.9022733110675438
936,0.0025304874283442833,0.031462468384213634,11.1303,1.9022938547974624
937,0.0025178654509935626,0.03150318226635877,11.1331,1.9022051387798227
938,0.0024930109537590864,0.03154962404318252,11.1363,1.9008214829383459
939,0.002474772036607373,0.031580968889143496,11.1395,1.9015887436562018
940,0.002463052121265137,0.03162525604809619,11.1429,1.9019147168051604
941,0.0024371049027689684,0.03164035094163,11.1461,1.90246019406449
942,0.0024451517043246377,0.0316512248099872,11.149,1.9033651777837914
943,0.0024279462722128086,0.03164766333616512,11.1517,1.9040711935219543
944,0.002420785179410431,0.03163043632445594,11.1548,1.9043731147020293
945,0.002419405085362879,0.03165584922312131,11.1579,1.9053523532407635
946,0.0024018838007847923,0.03167478816062743,11.1605,1.9060272164897323
947,0.002337988218685364,0.031688142658924605,11.1643,1.9065952664369676
948,0.0023153670709202922,0.03171411487930098,11.1669,1.9065267871184313
949,0.002296212611587642,0.03175990432490329,11.1702,1.9071004063761021
950,0.00228397132667908,0.03180690498179271,11.1729,1.9067788518860693
951,0.0022701763316141667,0.03181502125967847,11.1748,1.907103814688662
952,0.0022459205565033757,0.03185335568742138,11.1776,1.9072645962215495
953,0.002209811840156419,0.031816439780859844,11.1799,1.9067081554344112
954,0.002133490683818108,0.03175558670450609,11.1829,1.9065800769965129
955,0.0021338686448473987,0.03172409856130753,11.1864,1.9062673054951962
956,0.002156744830484075,0.031673827793435944,11.1886,1.9066279238487929
957,0.002214789492204719,0.03156167217927522,11.1912,1.906368946452924
958,0.0022226119017519953,0.03147835748299672,11.195,1.9071379079658115
959,0.0022334636851978106,0.03143536686687192,11.1986,1.9075528931067471
960,0.002204673562749216,0.03139406345034851,11.2013,1.9081871789738016
961,0.0022102298534630044,0.031339488822635785,11.2051,1.9086209655141004
962,0.0021987790628991135,0.03129844003414148,11.2086,1.9092632191503545
963,0.0021786198209667843,0.0313076078931507,11.212,1.9096743177829876
964,0.0021783795537868747,0.03132535360549935,11.2151,1.9104533467217035
965,0.0022212303574297176,0.031349316262870484,11.219,1.9100363870879042
966,0.002254097064927296,0.03141030413447073,11.2229,1.9102920169440187
967,0.0023021625706548476,0.031435224624836354,11.2252,1.9099437059766977
968,0.002352516565358736,0.03152344664761687,11.2277,1.9104587695106434
969,0.002418684426673242,0.03163978508564162,11.2304,1.910475291648612
970,0.002455569513663583,0.03173390756565438,11.234,1.911136834452173
971,0.002453345006194178,0.03178535957629115,11.2365,1.9110645593490672
972,0.0024441071888384766,0.031852264510845676,11.2387,1.9119420257948088
973,0.0024895971080517985,0.03189592420391569,11.2413,1.912243266428207
974,0.002502279851335207,0.03186738693971625,11.2435,1.9121735669127966
975,0.002477786781759278,0.031866090832522787,11.2465,1.9125735933553112
976,0.0024982056515509094,0.0318248947321383,11.249,1.913060114058042
977,0.0024609083637525037,0.03177281194442514,11.252,1.9130854659423802
978,0.002420818975370329,0.03175461896256416,11.2549,1.9138249632607702
979,0.0024146068357772366,0.031745393581862125,11.2584,1.9146355893485394
980,0.002455566079328227,0.03172150714857188,11.2619,1.9156482949643718
981,0.002437605334591135,0.03168295478658835,11.2644,1.9160095615628259
982,0.0024585562777558693,0.0316943202277678,11.2672,1.915829888064198
983,0.00248741674177249,0.03163314659587608,11.2705,1.9156538700924293
984,0.0025197235215481174,0.031664025748725795,11.2732,1.915975406940288
985,0.0024615813963807572,0.03169444252534971,11.2762,1.9154930331380018
986,0.0024413559774736156,0.031703275017616564,11.2798,1.9154404088877366
987,0.002412519012265846,0.03171610358855058,11.2819,1.915941645771191
988,0.0024189457027428032,0.03178515680210697,11.2842,1.9157323299459816
989,0.0023818194386421155,0.031825294169233964,11.2869,1.9161389276354797
990,0.0023335590598564764,0.031888250220270295,11.29,1.916794198655662
991,0.0023776354510374334,0.03195788699154944,11.2933,1.9165268351891092
992,0.0023961881906448346,0.03194942393553235,11.2957,1.9167319870028654
993,0.002372707094251934,0.03191260024475309,11.2987,1.916684196731471
994,0.002367682230148528,0.03188529094568697,11.301,1.9171851762414522
995,0.002386496840777334,0.031845313818350325,11.3038,1.9177344863145207
996,0.0024497090044849575,0.031829089256474194,11.3072,1.9168276291831619
997,0.0024844448524409136,0.0318111371453262,11.3099,1.917462382942678
998,0.0025027483567926587,0.031752909382536006,11.3136,1.9175127222524617
999,0.0025315829880931213,0.031762704603143246,11.3159,1.917317707110638
1000,0.0025470593212004594,0.03171338324369864,11.3188,1.9169680644183658
1001,0.002614976252445034,0.031717289545953105,11.3217,1.916509616464247
1002,0.0026053153700682724,0.03168512169796119,11.3248,1.9163259013017468
1003,0.002608598493098385,0.03162575115649656,11.3283,1.9164339565975028
1004,0.0026059904172558708,0.03160890350453237,11.3318,1.9169529884688965
1005,0.002670464249009015,0.031608093382421584,11.3343,1.9172750220038939
1006,0.0027372232964237688,0.03162730453141742,11.3375,1.917601040362671
1007,0.0027261307284600815,0.03170339404251605,11.3405,1.9181657253741307
1008,0.002739349479143103,0.031785842151589395,11.3429,1.9179467119812916
1009,0.0027452089392588017,0.03189716385166374,11.3459,1.9179294017246802
1010,0.0027475073167863282,0.03206283787791143,11.3488,1.9179516573678068
1011,0.0027209831786563364,0.03216856010856792,11.3514,1.9182069857030424
1012,0.00268351330984924,0.03222661557925879,11.3541,1.917945043529634
1013,0.0026506598344095953,0.03226546611847748,11.357,1.9178506198345298
1014,0.0026433354035170593,0.03231345442400341,11.3599,1.918481688732014
1015,0.0026312573297102705,0.032349887549826546,11.3625,1.917939975598827
1016,0.002581675900814026,0.032373305989882924,11.3657,1.9176974500686779
1017,0.0025441140383805215,0.03237814104666887,11.3689,1.9177624435784442
1018,0.002556939613645019,0.032345488685105055,11.3716,1.917840827597541
1019,0.0025630682445104886,0.032301711081441864,11.3743,1.9186452277583868
1020,0.0025517709661753963,0.032225211085831366,11.377,1.9177254756611806
1021,0.002500749276008189,0.032177496575272455,11.3794,1.9180343166898344
1022,0.002492864166393549,0.03213077042009882,11.3816,1.9182756423413012
1023,0.0024862229119774816,0.03205424864667739,11.3849,1.9177465917059824
1024,0.002430211466873078,0.031970042924885575,11.3877,1.9186945327487466
1025,0.0024137340023044226,0.03186032060373738,11.3893,1.9180056073953784
1026,0.0023701826095880955,0.031808344770083645,11.3928,1.9179958706942106
1027,0.0023910090481793793,0.03171445426299777,11.3952,1.9173984875345877
1028,0.0023865038679945633,0.031649647075969865,11.399,1.9172894930082693
1029,0.0023261075662319563,0.03160597262674408,11.4022,1.9174032335427063
1030,0.002310072628334794,0.03161869618386069,11.4044,1.9180356201071869
1031,0.002276943428457862,0.031646519917373245,11.4068,1.9188313526727996
1032,0.002283617726806374,0.0316427551624369,11.409,1.9197184689427695
1033,0.0022406392774723563,0.031631067958879724,11.4119,1.9203224703158843
1034,0.0022303583251771612,0.03164960595625934,11.4151,1.921559780490822
1035,0.002218522751048084,0.03166335584951616,11.4178,1.922405565951185
1036,0.002229393946404041,0.03165042174592158,11.4204,1.9222548842440659
1037,0.002210871427596362,0.031658386647564,11.4229,1.9217844806324753
1038,0.002160814228297345,0.03169018780302504,11.4267,1.92307751013816
1039,0.0021076618404314777,0.03172565968528535,11.4296,1.9226658159960788
1040,0.002062474930252974,0.03178944938112827,11.4322,1.9223431431458795
1041,0.002002835025463631,0.031828710936023505,11.4346,1.9229983983352685
1042,0.0019368373146025533,0.031835650473601616,11.4381,1.9226461947015105
1043,0.0018875647216225967,0.031865283551615574,11.4407,1.9229881720905222
1044,0.0018629467732784331,0.03188534335889188,11.4437,1.9222461626961742
1045,0.0018260835081644877,0.031914203626127347,11.4458,1.9222544992793806
1046,0.0017804214035765731,0.03194955076813795,11.4481,1.9224740284331656
1047,0.001750164727631969,0.03191730432108207,11.4513,1.9237537030503848
1048,0.0017883455575776236,0.03189382659197705,11.4539,1.9241296188146184
1049,0.0017903164936463195,0.03185435624594866,11.4568,1.9252360270886326
1050,0.0018358929609979338,0.0318610614812843,11.4589,1.9258532628422076
1051,0.0018692671674994522,0.03190116334630865,11.4623,1.9262343341348533
1052,0.0019004584932998383,0.03190997333080838,11.4653,1.9267578752920786
1053,0.0018951387765287014,0.031913016827679476,11.4682,1.927015505905442
1054,0.0019024045791950315,0.031939731431028066,11.4716,1.9273280571817457
1055,0.0018895737164606932,0.031952685515173336,11.4744,1.9274191656201625
1056,0.0019240643871761354,0.031978482849669816,11.4768,1.9278645595581165
1057,0.002001838528529746,0.03201831024871137,11.4794,1.9282571509008626
1058,0.002035897604204597,0.03198914454528509,11.4821,1.9283878214715875
1059,0.0020674953026201376,0.03200163265895446,11.484,1.928197085362378
1060,0.0021015134592614,0.03198889734928949,11.4872,1.9285321257370922
1061,0.002153853499845612,0.03201958870386765,11.4907,1.927877981097373
1062,0.002194298259550339,0.03201213873990263,11.4932,1.927940289531841
1063,0.002244609468452882,0.032008463654749846,11.4953,1.927479678232713
1064,0.002255970066956844,0.03197524192861485,11.4987,1.9282111684149372
1065,0.002283736807152371,0.031979176684153766,11.5014,1.928470388675943
1066,0.0022628330515240915,0.03196544807451931,11.5038,1.9282078622389323
1067,0.0022855409187109805,0.03199060297829408,11.5061,1.9288241988320565
1068,0.002255411822308217,0.03195573739712134,11.5082,1.9285053175971039
1069,0.002272250837207431,0.031971029316199495,11.5097,1.9286539114107346
1070,0.0022659746572889464,0.031994890428808265,11.5129,1.9292054297041443
1071,0.0022732601822595126,0.03207350710378984,11.5154,1.9294980798124628
1072,0.0022963456579342695,0.032105165841643565,11.5178,1.9298401902748106
1073,0.002299892631343071,0.03208855694665195,11.5197,1.9301844238310568
1074,0.002317964485207662,0.032049360526555416,11.523,1.9299406726632702
1075,0.0023496103067285968,0.03201927914629144,11.5254,1.929651481485737
1076,0.0023533924159585273,0.031955445772267506,11.5274,1.928639219760929
1077,0.0024147894164561713,0.03193196867882312,11.5304,1.9293718770626251
1078,0.0024548199417139785,0.03192647271786535,11.5334,1.929322274789832
1079,0.0025137054812108205,0.03191170303590152,11.5354,1.9290792726064854
1080,0.0025637633323995187,0.03192973649028425,11.5391,1.9296298064653512
1081,0.0025809161047349333,0.031945328512984435,11.5422,1.9298236085197016
1082,0.002630275161390204,0.03200649860801758,11.5445,1.9294609998648402
1083,0.0026798682527912447,0.03205794662818168,11.5469,1.9288339456781083
1084,0.0027483499961902763,0.03211177984088331,11.5495,1.9286652768171124
1085,0.0028006929065340657,0.03220204174630072,11.5517,1.9291259964036787
1086,0.002833096746512998,0.032201321307207945,11.5541,1.9300448673541009
1087,0.0028669962237409365,0.03225238330069373,11.557,1.929702308647614
1088,0.0029021409646463932,0.03226398782564023,11.5596,1.929468279086264
1089,0.0028618489781846324,0.03228525228369841,11.5625,1.9284433489216115
1090,0.0028616675093760305,0.03231418244413194,11.5657,1.9281295366235107
1091,0.002872279914645607,0.03230596193746934,11.5675,1.927704269331778
1092,0.0028550218807686344,0.03228741769986807,11.5712,1.9278305319710893
1093,0.002883481031474226,0.03223116261774367,11.5737,1.9276328255142747
1094,0.0028743404972475396,0.03212843130900657,11.5763,1.9273241320546133
1095,0.002842285617845993,0.031975903031433044,11.5794,1.9280808178081772
1096,0.002830836879718266,0.031849581058226974,11.582,1.9278682527600537
1097,0.0027815178616220457,0.031749263087775974,11.5843,1.92792466398462
1098,0.0026967361165994015,0.03167070105951415,11.5875,1.927574577026781
1099,0.002609250031921609,0.03162655075373031,11.5902,1.927761385649167
1100,0.0025388696632886163,0.03161894778068724,11.5931,1.9278310065978215
1101,0.00249780598753324,0.031687396245981006,11.5953,1.9284496130311872
1102,0.0024238726532791036,0.03173617160438766,11.5987,1.929160001140369
1103,0.002357641187591342,0.031809666127817555,11.602,1.929247521703737
1104,0.0023032472574882326,0.03186891400195984,11.6036,1.9300950857406385
1105,0.002269484871473728,0.031929251385029056,11.6062,1.929850139259467
1106,0.0022404559167055753,0.03197649319600804,11.6086,1.9298720268453071
1107,0.002191108118489603,0.031976892566354664,11.6107,1.9299081610273885
1108,0.0022001094545779976,0.032031690685794,11.6126,1.9300573152111886
1109,0.0022167546987204943,0.032071672329565856,11.6145,1.9298418976692882
1110,0.002235388728053182,0.03209058837913543,11.617,1.930158283664909
1111,0.002242521134108963,0.032108169549037155,11.6191,1.9305996969852588
1112,0.0022601456752440216,0.032166579320912006,11.6211,1.9298017488850705
1113,0.0022895021594992863,0.032224374367772125,11.6228,1.9302124649892773
1114,0.002317128405845791,0.032241222622868757,11.6256,1.929980476585229
1115,0.0023366517334215773,0.03224159106344185,11.6286,1.9298347183113376
1116,0.002333399690676663,0.0322216206690515,11.6312,1.930644079057608
1117,0.0023795955646150743,0.03217324735850881,11.6339,1.9305104998419556
1118,0.002414671989099711,0.03207902792440643,11.6363,1.9311712275197601
1119,0.002459653045365043,0.0320143056914763,11.6386,1.9315770862173907
1120,0.0025167560200969464,0.03192917288583992,11.6404,1.9312917542411765
1121,0.00251405707769709,0.03186547879311003,11.6428,1.9314782318214472
1122,0.0025491272693126173,0.0318461892037878,11.6457,1.9329178746134585
1123,0.002571319654965928,0.03177025075842519,11.6478,1.9329136452516538
1124,0.0025480822046124794,0.03174942733821463,11.651,1.934062822144165
1125,0.002537258534203368,0.031766729709132684,11.654,1.9348602016682714
1126,0.002505775467326055,0.03170961524344263,11.6574,1.936085029124488
1127,0.0025069239113629516,0.031759908556682134,11.6597,1.9356383727339128
1128,0.0024882355380495694,0.03176332265639597,11.6622,1.935327145471812
1129,0.0024642846040801103,0.03177495472038837,11.665,1.9354004753538798
1130,0.0024432073136823424,0.03179897604222528,11.6686,1.9349868319964727
1131,0.0024121657563937714,0.03181698622659422,11.6709,1.9346299878788022
1132,0.0023973471585789765,0.03192164612316307,11.674,1.9338883111492846
1133,0.0024071611707622708,0.03208343549685234,11.6758,1.9347595096031778
1134,0.002386332564572201,0.03224120937990643,11.6784,1.9355034073852497
1135,0.0023797402910426344,0.03235870239663713,11.6806,1.935764355493728
1136,0.002362069080772628,0.03246864209743267,11.6824,1.9362670890143403
1137,0.002315333125766141,0.03245668069942501,11.6847,1.9369785517656242
1138,0.002322383232755367,0.03250175764843967,11.6875,1.9374322568802245
1139,0.0023200066138740036,0.03249558906055704,11.6896,1.9370730084331198
1140,0.0023325862505010923,0.03241986016253947,11.6915,1.9370409778835427
1141,0.0023405614990494295,0.032343047103431194,11.6935,1.9362225466097618
1142,0.0023612317671792304,0.032276332531113845,11.6956,1.936321419599619
1143,0.002390088995578787,0.032220457390900493,11.6976,1.9360150412638835
1144,0.002406895185541558,0.03220035406488796,11.7009,1.9361919300523196
1145,0.002466722624936338,0.03215385909681722,11.7029,1.9362932603301468
1146,0.002532473329039371,0.03209687044169625,11.7053,1.9358853039371455
1147,0.00257681239435214,0.03205207359930101,11.709,1.9360575921186167
1148,0.002633544461432322,0.03196727121904218,11.711,1.9367186166297115
1149,0.002701872995367222,0.031930793904701826,11.7132,1.9364260275052747
1150,0.0027206960171190834,0.03182182671067828,11.7158,1.9369642123695057
1151,0.0027788738332684723,0.031804342683235405,11.7182,1.9369534738862644
1152,0.0028421390629551476,0.03181185306825302,11.721,1.9369457917040134
1153,0.002878962953623157,0.03183448696728162,11.7246,1.9379769967675156
1154,0.0029064299310786043,0.0319350390747899,11.727,1.9380069659317487
1155,0.002949726836018667,0.03198942199391984,11.7281,1.9384453538854527
1156,0.003014270893182062,0.032062815981346235,11.7303,1.9385979237582986
1157,0.0031221200777762355,0.03211562244689766,11.7327,1.9390850187653328
1158,0.0031194864655924586,0.032156250180592365,11.7359,1.9393687607053487
1159,0.003122311046437569,0.03221040613257074,11.7381,1.9392545964880172
1160,0.0031461118221538203,0.03223526765544772,11.74,1.939123513343094
1161,0.0031008912105548524,0.03226796872124249,11.7429,1.9386592248252497
1162,0.0030781971877068474,0.03229066133423227,11.7455,1.938692794126981
1163,0.003002146029312528,0.0322910188932777,11.7491,1.9387493881365558
1164,0.002969802174531568,0.032305810792214805,11.7512,1.9384268260628075
1165,0.0029373403043437144,0.03234188330187827,11.7547,1.9380732468098052
1166,0.0028949272628346714,0.03235996975597952,11.7581,1.9392741915469005
1167,0.002823651139848539,0.032352875005026774,11.7605,1.9392111153766003
1168,0.0027236931326514733,0.03235206460864053,11.7635,1.9385478456824496
1169,0.002628545253543373,0.0322852842123339,11.7657,1.9384023086037825
1170,0.002571826724265608,0.03227246457395453,11.7685,1.9386871201923566
1171,0.0025118770375046604,0.03225993760787618,11.771,1.9391129415276247
1172,0.002418074346106002,0.03223706959567912,11.7737,1.938321002826931
1173,0.002358112959003554,0.03224491689059291,11.7761,1.9383417629509705
1174,0.0023328886192719527,0.032294826132611705,11.7785,1.9389785326300384
1175,0.002326865485097227,0.03230069495556015,11.7811,1.9389643601675586
1176,0.0022859319124628494,0.03229982428366842,11.7834,1.938577942719899
1177,0.002230711884847119,0.032296658060703747,11.7852,1.9391392317211096
1178,0.002195296943265837,0.03231100849717486,11.7869,1.9386305449982002
1179,0.0021778383304889106,0.032270607045663355,11.7897,1.9388847077637212
1180,0.002153536911468166,0.032236097200232613,11.792,1.9400350512297342
1181,0.002119913564076721,0.03222540320986855,11.7942,1.9391870358477445
1182,0.002106386781655641,0.03216785692285342,11.796,1.939428781883992
1183,0.002106953602174341,0.032148503474368054,11.7995,1.9404380304457265
1184,0.0020545706157152747,0.032118959947490505,11.8021,1.9405503317358046
1185,0.0020169275119100044,0.032092626073197475,11.8046,1.9407263691720962
1186,0.002021027920463191,0.03207827532602855,11.8067,1.940653268876188
1187,0.0020536391659812855,0.03209386775527572,11.8093,1.940549795805314
1188,0.0020829818871834194,0.03211545953554993,11.8118,1.9397372914907653
1189,0.002124819140704851,0.03215323833696307,11.8147,1.9393720401201944
1190,0.002135896558171316,0.03214119035258053,11.8179,1.9402936865329639
1191,0.002160149548471225,0.03212259277425126,11.8205,1.9409481574735328
1192,0.0021694430893585024,0.0321836886545752,11.8238,1.940915649893063
1193,0.0022196244066229657,0.03218526368542687,11.8269,1.9402928619154411
1194,0.002229564560501982,0.03219606685005078,11.8299,1.9397850370595282
1195,0.002197490320950983,0.032242427197771546,11.8332,1.9399942680327686
1196,0.0021740649984774694,0.0322907822129412,11.8355,1.9407317563228637
1197,0.0020964702295945873,0.03227666345929777,11.838,1.9408132316119888
1198,0.0020701909582268507,0.03229902412832167,11.8401,1.9404463378305532
1199,0.0020324442221866437,0.03228293580595808,11.8427,1.940091933388741
1200,0.0020117707847717233,0.032246008666002864,11.845,1.9404058853755242
1201,0.0020006305041304785,0.03221977623950194,11.8476,1.9405087580322877
1202,0.001948735280030695,0.03215491368147807,11.85,1.941313987998846
1203,0.0019552820427245826,0.03209949688885918,11.8517,1.9411612787195018
1204,0.002014563082011388,0.032038639140558094,11.8539,1.9417916443326113
1205,0.0020375491938880697,0.031989025782453974,11.8572,1.9424747514446896
1206,0.002058816410280668,0.03191110011602972,11.8598,1.9427156148031526
1207,0.0020894581717955246,0.03192042555273365,11.8622,1.9431961197984384
1208,0.00216131501444335,0.03189013549738049,11.8643,1.9440898924689485
1209,0.002129983045579763,0.031891014719747486,11.8667,1.944615928660452
1210,0.0021457099835803725,0.03184647599344599,11.8684,1.9448088440769324
1211,0.002191473484945081,0.031837071548346606,11.8716,1.9447656516917864
1212,0.00228786299398085,0.03182297841819834,11.8739,1.9455073348615226
1213,0.002366957928276469,0.031817914572071074,11.8767,1.9449671231154504
1214,0.0024719392333608942,0.03183425941490681,11.8788,1.9440963350616034
1215,0.0025608025488265186,0.031858197306328315,11.8817,1.944403535791866
1216,0.002692353416121316,0.03191887779857397,11.885,1.9444215078011888
1217,0.0027984988952882675,0.0319554890141371,11.8872,1.9439846089925155
1218,0.0029232704522313756,0.03200962034843889,11.89,1.9443507913953995
1219,0.0030599660666623583,0.03211588182005141,11.8927,1.9449901567874484
1220,0.0031353487477803208,0.03219424968249609,11.8938,1.9454360847892547
1221,0.0032055318651886713,0.03226496349975444,11.8967,1.945412323904644
1222,0.003291041286934535,0.03231790736739164,11.8994,1.9464530921652983
1223,0.0032749177394209767,0.03237397333527779,11.9024,1.9472221855761362
1224,0.0032595590876345467,0.03243111923732682,11.9048,1.9475463948260971
1225,0.0032296913485565463,0.03248509901863816,11.9066,1.947530857265193
1226,0.00322089536967533,0.03245070669174322,11.9086,1.9469067877019126
1227,0.003161720965719129,0.03242445573937318,11.9117,1.9468187152377714
1228,0.0031236037445632643,0.032401436657914985,11.9137,1.9469083979478785
1229,0.0031004327221319313,0.03231484732459682,11.9158,1.9465123580393564
1230,0.0030127324398598917,0.032263006415222804,11.9181,1.9461737820657383
1231,0.002926083189674298,0.0322371505050207,11.9203,1.9461109706283803
1232,0.0027840754500320164,0.03215150218207371,11.9235,1.9457255073621802
1233,0.002673581230948574,0.03207661224251094,11.9266,1.9459220025478778
1234,0.00258576345131811,0.0320440520382235,11.9297,1.9454454271451194
1235,0.002461987561232093,0.03193952566707533,11.9312,1.9462955993373379
1236,0.0023431374298264673,0.031885917345331555,11.9335,1.9464526066668117
1237,0.002319344568871841,0.031855436822307494,11.9359,1.94658449341403
1238,0.002292067281148627,0.03177479306382329,11.9384,1.9468449963980892
1239,0.00226577135947217,0.031720557095949925,11.9412,1.9468288471255126
1240,0.0022792029443414333,0.0316460918975754,11.9435,1.9467685404279569
1241,0.002298330176832273,0.03164638554809141,11.9454,1.946951165283803
1242,0.002314410194848083,0.03164624626630553,11.9476,1.946652059305972
1243,0.0023676521010181422,0.03167779784329596,11.949,1.946894706962875
1244,0.002457113609000531,0.0317635406185135,11.9515,1.9473437678026935
