time_step,mean_g,std_g,mean_dic,std_dic,prob_transitioning,prob_state_0,prob_state_1,prob_state_2
5185,-0.000550915702923629,0.029393344843618302,16.53,2.643690602169625,0.0,0.9,0.1,0.0
5186,-0.0009640874439641353,0.029868639915676627,16.53,2.643690602169625,0.0,0.9,0.1,0.0
5187,-0.0013552400259967687,0.03054143486744152,16.54,2.6169447835214243,0.0,0.9,0.1,0.0
5188,-0.0008534686978610971,0.031553745166668375,16.54,2.6169447835214243,0.0,0.9,0.1,0.0
5189,-0.0005341199662483505,0.03230207342325561,16.54,2.6169447835214243,0.0,0.9,0.1,0.0
5190,-9.181976090318865e-06,0.03259570511757887,16.54,2.6169447835214243,0.0,0.9,0.1,0.0
5191,0.0001068548933255483,0.03307977200500421,16.54,2.6169447835214243,0.0,0.9,0.1,0.0
5192,0.0001186302928830793,0.03313446882387991,16.54,2.6169447835214243,0.0,0.9,0.1,0.0
5193,0.00023257579122767857,0.032919277437647256,16.54,2.6169447835214243,0.0,0.9,0.1,0.0
5194,0.0003513436785707475,0.03267094763453747,16.54,2.6169447835214243,0.0,0.9,0.1,0.0
5195,-0.00011053253809299116,0.031996129891250925,16.54,2.6169447835214243,0.0,0.9,0.1,0.0
5196,-4.832077440029267e-05,0.03140086407204992,16.54,2.6169447835214243,0.0,0.9,0.1,0.0
5197,-0.00011268437734254146,0.030411640606862148,16.54,2.6169447835214243,0.0,0.9,0.1,0.0
5198,-9.557872070980931e-05,0.029889935364755482,16.54,2.6169447835214243,0.0,0.9,0.1,0.0
5199,-0.00021610054138785536,0.029741876061051692,16.54,2.6169447835214243,0.0,0.9,0.1,0.0
5200,-0.0003860173888868483,0.029324569242197205,16.54,2.6169447835214243,0.0,0.9,0.1,0.0
5201,8.076725099767223e-05,0.029401017512524025,16.54,2.6169447835214243,0.0,0.9,0.1,0.0
5202,0.0003841043366752972,0.0293432267979138,16.54,2.6169447835214243,0.0,0.9,0.1,0.0
5203,0.0009205839425526518,0.02933471857797655,16.54,2.6169447835214243,0.0,0.9,0.1,0.0
5204,0.0011446917377834812,0.029292673695591433,16.54,2.6169447835214243,0.0,0.9,0.1,0.0
5205,0.0012535717247610886,0.02977507939913802,16.54,2.6169447835214243,0.0,0.9,0.1,0.0
5206,0.0011160267710765555,0.03081851449527402,16.54,2.6169447835214243,0.0,0.9,0.1,0.0
5207,0.0013606977447200028,0.03164038490289188,16.55,2.6167728216259047,0.0,0.9,0.1,0.0
5208,0.0015777630741625756,0.0328261351837309,16.55,2.6167728216259047,0.0,0.9,0.1,0.0
5209,0.001964138730742044,0.033880800643120795,16.55,2.6167728216259047,0.0,0.9,0.1,0.0
5210,0.002431423083924487,0.03399016460586473,16.55,2.6167728216259047,0.0,0.9,0.1,0.0
5211,0.002892779075633672,0.03490400470009617,16.55,2.6167728216259047,0.0,0.9,0.1,0.0
5212,0.003142169459404275,0.035586459265295425,16.55,2.6167728216259047,0.0,0.9,0.1,0.0
5213,0.003642260513743541,0.03632266458227943,16.55,2.6167728216259047,0.0,0.9,0.1,0.0
5214,0.004136247069300701,0.03694334718583308,16.55,2.6167728216259047,0.0,0.9,0.1,0.0
5215,0.0047481839002368464,0.03687656092660263,16.55,2.6167728216259047,0.0,0.9,0.1,0.0
5216,0.005616318188275951,0.03645897952614762,16.56,2.6393938698117787,0.0,0.9,0.1,0.0
5217,0.006223264483102998,0.035868090695628956,16.56,2.6393938698117787,0.0,0.9,0.1,0.0
5218,0.0068036550360491745,0.03544865246465215,16.56,2.6393938698117787,0.0,0.9,0.1,0.0
5219,0.006724063620565001,0.03564845765677647,16.56,2.6393938698117787,0.0,0.9,0.1,0.0
5220,0.006623179145828435,0.0355019215206492,16.56,2.6393938698117787,0.0,0.9,0.1,0.0
5221,0.0068178581328666695,0.035221159249181476,16.56,2.6393938698117787,0.0,0.9,0.1,0.0
5222,0.00675292199565284,0.035311279508951535,16.56,2.6393938698117787,0.0,0.9,0.1,0.0
5223,0.007008959866644175,0.03494238787814366,16.56,2.6393938698117787,0.0,0.9,0.1,0.0
5224,0.0068406449644410235,0.035087146470377785,16.56,2.6393938698117787,0.0,0.9,0.1,0.0
5225,0.006872769386467901,0.03459711602524891,16.56,2.6393938698117787,0.0,0.9,0.1,0.0
5226,0.0069310379690127825,0.03474395887905962,16.56,2.6393938698117787,0.0,0.9,0.1,0.0
5227,0.007117862248849944,0.034607941384349805,16.57,2.6429339757171393,0.0,0.9,0.1,0.0
5228,0.0072251608548959,0.03466184732724103,16.57,2.6429339757171393,0.0,0.9,0.1,0.0
5229,0.006430291238161313,0.034493692819008714,16.57,2.6429339757171393,0.0,0.9,0.1,0.0
5230,0.0065546633625061974,0.034899377025279836,16.57,2.6429339757171393,0.0,0.9,0.1,0.0
5231,0.006160498843445898,0.034831324667375256,16.57,2.6429339757171393,0.0,0.9,0.1,0.0
5232,0.00577864818071847,0.03495681778343879,16.57,2.6429339757171393,0.0,0.9,0.1,0.0
5233,0.005849245115111614,0.03532533892220616,16.57,2.6429339757171393,0.0,0.9,0.1,0.0
5234,0.005387974146784044,0.035749728785212535,16.57,2.6429339757171393,0.0,0.9,0.1,0.0
5235,0.005077007199263799,0.035975290856690156,16.57,2.6429339757171393,0.0,0.9,0.1,0.0
5236,0.004577288549652831,0.03616042409769627,16.57,2.6429339757171393,0.0,0.9,0.1,0.0
5237,0.004161250134811392,0.036197719702175744,16.57,2.6429339757171393,0.0,0.9,0.1,0.0
5238,0.003973136190429556,0.036178415570735395,16.57,2.6429339757171393,0.0,0.9,0.1,0.0
5239,0.0037916910799280197,0.03652945596282423,16.57,2.6429339757171393,0.0,0.9,0.1,0.0
5240,0.004202204403659119,0.036943968356286036,16.57,2.6429339757171393,0.0,0.9,0.1,0.0
5241,0.0041266498153482685,0.03679246145067358,16.57,2.6429339757171393,0.0,0.9,0.1,0.0
5242,0.004022395459349738,0.03637269989724164,16.57,2.6429339757171393,0.0,0.9,0.1,0.0
5243,0.003613552702843888,0.0361990205534099,16.57,2.6429339757171393,0.0,0.9,0.1,0.0
5244,0.0035809202948589706,0.036162786080323125,16.57,2.6429339757171393,0.0,0.9,0.1,0.0
5245,0.0034590150481869837,0.035675532436631706,16.57,2.6429339757171393,0.0,0.9,0.1,0.0
5246,0.003621189738895462,0.0359171004552594,16.57,2.6429339757171393,0.0,0.9,0.1,0.0
5247,0.0031954252590517705,0.035549885497982554,16.57,2.6429339757171393,0.0,0.9,0.1,0.0
5248,0.003054266444559579,0.03567101067668848,16.57,2.6429339757171393,0.0,0.9,0.1,0.0
5249,0.003218912301852632,0.035619879102319695,16.57,2.6429339757171393,0.0,0.9,0.1,0.0
5250,0.0033673773067457507,0.03551633786443088,16.57,2.6429339757171393,0.0,0.9,0.1,0.0
5251,0.0037725084890831173,0.03490269161620812,16.57,2.6429339757171393,0.0,0.9,0.1,0.0
5252,0.003573466501140771,0.03469332636663149,16.57,2.6429339757171393,0.0,0.9,0.1,0.0
5253,0.003840373540986127,0.034906842391674166,16.57,2.6429339757171393,0.0,0.9,0.1,0.0
5254,0.004034425731610756,0.03481766801186089,16.57,2.6429339757171393,0.0,0.9,0.1,0.0
5255,0.004010230744843015,0.0348600606715572,16.59,2.638541263653082,0.0,0.9,0.1,0.0
5256,0.004279503256651809,0.03516423405475905,16.59,2.638541263653082,0.0,0.9,0.1,0.0
5257,0.003928291744370995,0.03539396670208621,16.59,2.638541263653082,0.0,0.9,0.1,0.0
5258,0.0035352464394919235,0.03545543980136097,16.59,2.638541263653082,0.0,0.9,0.1,0.0
5259,0.0033821378775544734,0.03594163632396616,16.59,2.638541263653082,0.0,0.9,0.1,0.0
5260,0.0028212531053288924,0.03508140738888591,16.59,2.638541263653082,0.0,0.9,0.1,0.0
5261,0.0021552201059758438,0.03496698251094109,16.59,2.638541263653082,0.0,0.9,0.1,0.0
5262,0.0015043978595884783,0.034330348165241324,16.59,2.638541263653082,0.0,0.9,0.1,0.0
5263,0.0013363708544384591,0.03400033171856438,16.59,2.638541263653082,0.0,0.9,0.1,0.0
5264,0.0010546678102440444,0.033823377460850096,16.59,2.638541263653082,0.0,0.9,0.1,0.0
5265,0.00099199106424232,0.03391611930864889,16.59,2.638541263653082,0.0,0.9,0.1,0.0
5266,0.0005511028484872116,0.03396919530493446,16.59,2.638541263653082,0.0,0.9,0.1,0.0
5267,-2.8429939884339928e-05,0.03418337709127916,16.6,2.641968962724582,0.0,0.9,0.1,0.0
5268,-0.0007126966141106686,0.034428885946130146,16.6,2.641968962724582,0.0,0.9,0.1,0.0
5269,-0.0007422184432587578,0.034535565895555106,16.6,2.641968962724582,0.0,0.9,0.1,0.0
5270,-0.0010833816845797358,0.0346223716735568,16.6,2.641968962724582,0.0,0.9,0.1,0.0
5271,-0.0015112889007908603,0.03468847555197808,16.6,2.641968962724582,0.0,0.9,0.1,0.0
5272,-0.0020565591389821655,0.03458919299791623,16.6,2.641968962724582,0.0,0.9,0.1,0.0
5273,-0.003130732525852964,0.034667537744493805,16.6,2.641968962724582,0.0,0.9,0.1,0.0
5274,-0.004080765798058483,0.034557894754745584,16.6,2.641968962724582,0.0,0.9,0.1,0.0
5275,-0.00441190820831494,0.03434241935196101,16.6,2.641968962724582,0.0,0.9,0.1,0.0
5276,-0.0044916764347044036,0.033963225094978164,16.6,2.641968962724582,0.0,0.9,0.1,0.0
5277,-0.003982019765629627,0.034022446343909794,16.6,2.641968962724582,0.0,0.9,0.1,0.0
5278,-0.003255640621302131,0.033323801895419766,16.6,2.641968962724582,0.0,0.9,0.1,0.0
5279,-0.0024907368670930717,0.03250267577634187,16.6,2.641968962724582,0.0,0.9,0.1,0.0
5280,-0.0017583678932945079,0.031577758434347625,16.6,2.641968962724582,0.0,0.9,0.1,0.0
5281,-0.0005831495572882203,0.030992465651717437,16.6,2.641968962724582,0.0,0.9,0.1,0.0
5282,0.0003809174070699201,0.031062770946182046,16.6,2.641968962724582,0.0,0.9,0.1,0.0
5283,0.0014785793153660296,0.030811803304467988,16.6,2.641968962724582,0.0,0.9,0.1,0.0
5284,0.002714462415326694,0.03141647810306757,16.6,2.641968962724582,0.0,0.9,0.1,0.0
5285,0.0034039188533001737,0.03119189179503091,16.6,2.641968962724582,0.0,0.9,0.1,0.0
5286,0.003929176801033185,0.03136883570216059,16.6,2.641968962724582,0.0,0.9,0.1,0.0
5287,0.004475762595144487,0.031113245677461383,16.6,2.641968962724582,0.0,0.9,0.1,0.0
5288,0.005715875557811157,0.030718947289164293,16.6,2.641968962724582,0.0,0.9,0.1,0.0
5289,0.006245637839655463,0.03086324098202904,16.6,2.641968962724582,0.0,0.9,0.1,0.0
5290,0.007064929149677193,0.03156134361566469,16.6,2.641968962724582,0.0,0.9,0.1,0.0
5291,0.008075794181926206,0.03242443146080654,16.6,2.641968962724582,0.0,0.9,0.1,0.0
5292,0.009635052885557735,0.03393354859729925,16.6,2.641968962724582,0.0,0.9,0.1,0.0
5293,0.010828222194869275,0.03518727488832757,16.61,2.633989369758352,0.0,0.9,0.1,0.0
5294,0.011382505718490372,0.036710126587528306,16.61,2.633989369758352,0.0,0.9,0.1,0.0
5295,0.011589400762689465,0.03783436686234158,16.61,2.633989369758352,0.0,0.9,0.1,0.0
5296,0.011941722630650133,0.038942168185923914,16.61,2.633989369758352,0.0,0.9,0.1,0.0
5297,0.011869170508006318,0.039761916169742624,16.61,2.633989369758352,0.0,0.9,0.1,0.0
5298,0.011756567783934484,0.04057613706317353,16.61,2.633989369758352,0.0,0.9,0.1,0.0
5299,0.011814348513102512,0.04080227764398656,16.61,2.633989369758352,0.0,0.9,0.1,0.0
5300,0.01107982546931456,0.04044017704010866,16.61,2.633989369758352,0.0,0.9,0.1,0.0
5301,0.010732405012647512,0.04052842889824406,16.63,2.6368731482572296,0.0,0.9,0.1,0.0
5302,0.010079919453787388,0.04085982229935919,16.63,2.6368731482572296,0.0,0.9,0.1,0.0
5303,0.009231182274525013,0.040609503610883904,16.64,2.640151510803878,0.0,0.9,0.1,0.0
5304,0.008111739046714661,0.040609934686843235,16.64,2.640151510803878,0.0,0.9,0.1,0.0
5305,0.007249244738931976,0.04037779477398341,16.64,2.640151510803878,0.0,0.9,0.1,0.0
5306,0.0065108794591242705,0.03959955701239445,16.64,2.640151510803878,0.0,0.9,0.1,0.0
5307,0.005737860570648945,0.03882237103193819,16.64,2.640151510803878,0.0,0.9,0.1,0.0
5308,0.005125258369674923,0.03794457165250004,16.64,2.640151510803878,0.0,0.9,0.1,0.0
5309,0.004949928757278142,0.03723032067032451,16.65,2.639602242763101,0.0,0.9,0.1,0.0
5310,0.004006607741337529,0.03659823322800082,16.65,2.639602242763101,0.0,0.9,0.1,0.0
5311,0.002843326612446476,0.03605542245490751,16.65,2.639602242763101,0.0,0.9,0.1,0.0
5312,0.0021895009464019486,0.03592858662699861,16.65,2.639602242763101,0.0,0.9,0.1,0.0
5313,0.0015648042835157854,0.035831023793937725,16.65,2.639602242763101,0.0,0.9,0.1,0.0
5314,0.0010138631471078902,0.035698380919735574,16.65,2.639602242763101,0.0,0.9,0.1,0.0
5315,0.0004914254929381925,0.035704476404740636,16.65,2.639602242763101,0.0,0.9,0.1,0.0
5316,7.148411826828294e-05,0.035587475315246045,16.65,2.639602242763101,0.0,0.9,0.1,0.0
5317,-0.0003203936599287591,0.034998920839252344,16.65,2.639602242763101,0.0,0.9,0.1,0.0
5318,-0.00016415140724907102,0.03495695407890118,16.65,2.639602242763101,0.0,0.9,0.1,0.0
5319,-0.00028110021108764644,0.03497862583828228,16.65,2.639602242763101,0.0,0.9,0.1,0.0
5320,-0.00015876637423215177,0.03464884457259757,16.65,2.639602242763101,0.0,0.9,0.1,0.0
5321,0.00017648335159904148,0.03441139523000933,16.65,2.639602242763101,0.0,0.9,0.1,0.0
5322,0.0009214860210353295,0.0345514905583095,16.65,2.639602242763101,0.0,0.9,0.1,0.0
5323,0.001864855123519297,0.03418745501125638,16.66,2.6314254692086574,0.0,0.9,0.1,0.0
5324,0.002429348844113821,0.03446504539658519,16.66,2.6314254692086574,0.0,0.9,0.1,0.0
5325,0.003100005833382491,0.03488501715677586,16.66,2.6314254692086574,0.0,0.9,0.1,0.0
5326,0.0036398956985369928,0.03547111694045139,16.66,2.6314254692086574,0.0,0.9,0.1,0.0
5327,0.0038270271600858324,0.03594660035043162,16.66,2.6314254692086574,0.0,0.9,0.1,0.0
5328,0.0037455027556102614,0.03734889479835019,16.67,2.634596743336635,0.0,0.9,0.1,0.0
5329,0.0038235193955541476,0.037674304531509446,16.67,2.634596743336635,0.0,0.9,0.1,0.0
5330,0.0041423406259311416,0.03816416747190734,16.67,2.634596743336635,0.0,0.9,0.1,0.0
5331,0.004903810459894641,0.03870387618060957,16.67,2.634596743336635,0.0,0.9,0.1,0.0
5332,0.005184049609132138,0.03874251429369045,16.67,2.634596743336635,0.0,0.9,0.1,0.0
5333,0.004885095812656455,0.03931010056819091,16.67,2.634596743336635,0.0,0.9,0.1,0.0
5334,0.0051823287428843815,0.03944280560865878,16.67,2.634596743336635,0.0,0.9,0.1,0.0
5335,0.0055440707379325205,0.039176917409649605,16.67,2.634596743336635,0.0,0.9,0.1,0.0
5336,0.005314307339352536,0.03954455876950769,16.67,2.634596743336635,0.0,0.9,0.1,0.0
5337,0.005731028402598772,0.03941170345128934,16.67,2.634596743336635,0.0,0.9,0.1,0.0
5338,0.005901869131444251,0.03930335651176948,16.67,2.634596743336635,0.0,0.9,0.1,0.0
5339,0.006022090087609593,0.03906838081755834,16.67,2.634596743336635,0.0,0.9,0.1,0.0
5340,0.005490956197599677,0.038434427938611786,16.68,2.626328235388714,0.0,0.9,0.1,0.0
5341,0.005319699464808104,0.03771321952858901,16.68,2.626328235388714,0.0,0.9,0.1,0.0
5342,0.0045575786774520845,0.03770664711441227,16.68,2.626328235388714,0.0,0.9,0.1,0.0
5343,0.0037728410695536648,0.03719528412763077,16.68,2.626328235388714,0.0,0.9,0.1,0.0
5344,0.0033891119744635908,0.03642402869082925,16.68,2.626328235388714,0.0,0.9,0.1,0.0
5345,0.0027570329380644585,0.035759133232461666,16.69,2.6218123502646016,0.0,0.9,0.1,0.0
5346,0.00294303857978664,0.03524557215826857,16.69,2.6218123502646016,0.0,0.9,0.1,0.0
5347,0.002879970649585319,0.03490306724124405,16.69,2.6218123502646016,0.0,0.9,0.1,0.0
5348,0.003157493175653392,0.03459710726437665,16.69,2.6218123502646016,0.0,0.9,0.1,0.0
5349,0.00314339976881873,0.034032565969507,16.69,2.6218123502646016,0.0,0.9,0.1,0.0
5350,0.0032223324065871555,0.033696908580676,16.69,2.6218123502646016,0.0,0.9,0.1,0.0
5351,0.003376677187893463,0.03440930987112724,16.69,2.6218123502646016,0.0,0.9,0.1,0.0
5352,0.0031498248063706476,0.0342865084453226,16.69,2.6218123502646016,0.0,0.9,0.1,0.0
5353,0.003343220172054573,0.034776501726473265,16.69,2.6218123502646016,0.0,0.9,0.1,0.0
5354,0.002980938226377593,0.03479895246825656,16.69,2.6218123502646016,0.0,0.9,0.1,0.0
5355,0.002497335529413849,0.034615210652770456,16.69,2.6218123502646016,0.0,0.9,0.1,0.0
5356,0.0023373119473703275,0.034339337172015955,16.7,2.61725046566048,0.0,0.9,0.1,0.0
5357,0.0015514513039869388,0.033941934893367574,16.7,2.61725046566048,0.0,0.9,0.1,0.0
5358,0.001221832971382271,0.03376783155268883,16.7,2.61725046566048,0.0,0.9,0.1,0.0
5359,0.0015879512085704018,0.03364966152375805,16.7,2.61725046566048,0.0,0.9,0.1,0.0
5360,0.0019455223330855287,0.03394464930850521,16.7,2.61725046566048,0.0,0.9,0.1,0.0
5361,0.0021253846970780707,0.03440349174913474,16.7,2.61725046566048,0.0,0.9,0.1,0.0
5362,0.00295704630577874,0.03525726698674158,16.7,2.61725046566048,0.0,0.9,0.1,0.0
5363,0.0035597426306009663,0.03571891192337863,16.71,2.612642340619933,0.0,0.9,0.1,0.0
5364,0.0035999720554864977,0.035930113666075715,16.71,2.612642340619933,0.0,0.9,0.1,0.0
5365,0.0034449726940256353,0.036122335616021434,16.72,2.623280389131135,0.0,0.9,0.1,0.0
5366,0.0034727253767628543,0.03711771785899878,16.72,2.623280389131135,0.0,0.9,0.1,0.0
5367,0.0030145520905590405,0.038346917117166805,16.73,2.622422544137386,0.0,0.9,0.1,0.0
5368,0.0026734871960082053,0.03933624874279012,16.73,2.622422544137386,0.0,0.9,0.1,0.0
5369,0.002504804099943311,0.0398880825832548,16.73,2.622422544137386,0.0,0.9,0.1,0.0
5370,0.002498924389974113,0.04051896592682423,16.73,2.622422544137386,0.0,0.9,0.1,0.0
5371,0.0024981252323996225,0.040938043001363375,16.73,2.622422544137386,0.0,0.9,0.1,0.0
5372,0.0028472217907375003,0.040720435805454085,16.73,2.622422544137386,0.0,0.9,0.1,0.0
5373,0.002565251176224318,0.040173745836755925,16.73,2.622422544137386,0.0,0.9,0.1,0.0
5374,0.0029963816921546095,0.03945267354422863,16.73,2.622422544137386,0.0,0.9,0.1,0.0
5375,0.0030351032465651094,0.03924328150821641,16.73,2.622422544137386,0.0,0.9,0.1,0.0
5376,0.002980549886725902,0.038891471811781736,16.73,2.622422544137386,0.0,0.9,0.1,0.0
5377,0.0031338296526522047,0.03804524572152068,16.73,2.622422544137386,0.0,0.9,0.1,0.0
5378,0.003146737265085555,0.03778661212376236,16.73,2.622422544137386,0.0,0.9,0.1,0.0
5379,0.0029571456766177714,0.037697962214233854,16.73,2.622422544137386,0.0,0.9,0.1,0.0
5380,0.0029083865045062387,0.03721510699589698,16.73,2.622422544137386,0.0,0.9,0.1,0.0
5381,0.0031332599377449383,0.03659414319232661,16.73,2.622422544137386,0.0,0.9,0.1,0.0
5382,0.002466990340445061,0.03681582893638255,16.73,2.622422544137386,0.0,0.9,0.1,0.0
5383,0.001668902966513279,0.03624863421797019,16.73,2.622422544137386,0.0,0.9,0.1,0.0
5384,0.0017013390077345442,0.03511399178475755,16.73,2.622422544137386,0.0,0.9,0.1,0.0
5385,0.0017567998826649443,0.03351752281397938,16.73,2.622422544137386,0.0,0.9,0.1,0.0
5386,0.0014479190445303258,0.032801739804977255,16.73,2.622422544137386,0.0,0.9,0.1,0.0
5387,0.001713831885805578,0.032149111148331425,16.73,2.622422544137386,0.0,0.9,0.1,0.0
5388,0.0018945851802951036,0.03088741813552551,16.73,2.622422544137386,0.0,0.9,0.1,0.0
5389,0.002100280710114802,0.030590383736872184,16.73,2.622422544137386,0.0,0.9,0.1,0.0
5390,0.001880363920565098,0.03075243298053423,16.73,2.622422544137386,0.0,0.9,0.1,0.0
5391,0.0019812951785939392,0.031016251069998835,16.74,2.625338073467873,0.0,0.9,0.1,0.0
5392,0.0025183253752373,0.03122795792868679,16.75,2.6396022427631025,0.0,0.9,0.1,0.0
5393,0.0032295573072775485,0.03146171831501886,16.76,2.634843448859913,0.0,0.9,0.1,0.0
5394,0.004029469886538856,0.03216208929421291,16.76,2.634843448859913,0.0,0.9,0.1,0.0
5395,0.004546912388841605,0.03329497723672711,16.76,2.634843448859913,0.0,0.9,0.1,0.0
5396,0.0050785418612549725,0.0343415109418147,16.76,2.634843448859913,0.0,0.9,0.1,0.0
5397,0.005710174376469816,0.03522061296302994,16.76,2.634843448859913,0.0,0.9,0.1,0.0
5398,0.00586192199933083,0.03578120679018083,16.76,2.634843448859913,0.0,0.9,0.1,0.0
5399,0.0062577041754682825,0.03669475085982935,16.76,2.634843448859913,0.0,0.9,0.1,0.0
5400,0.006385072270790135,0.03796389315928707,16.76,2.634843448859913,0.0,0.9,0.1,0.0
5401,0.006879104529196899,0.038652552841437995,16.76,2.634843448859913,0.0,0.9,0.1,0.0
5402,0.0068527614105925345,0.03918044544246677,16.76,2.634843448859913,0.0,0.9,0.1,0.0
5403,0.006707964330633134,0.038906007623953645,16.76,2.634843448859913,0.0,0.9,0.1,0.0
5404,0.006290374825400688,0.038339426110146645,16.76,2.634843448859913,0.0,0.9,0.1,0.0
5405,0.0062143153299878,0.03837272141225087,16.76,2.634843448859913,0.0,0.9,0.1,0.0
5406,0.0063353992612705055,0.038224276128343185,16.76,2.634843448859913,0.0,0.9,0.1,0.0
5407,0.0059947946706827996,0.03809233801432941,16.76,2.634843448859913,0.0,0.9,0.1,0.0
5408,0.00548906133582556,0.03761344571810979,16.76,2.634843448859913,0.0,0.9,0.1,0.0
5409,0.005104782027671914,0.036908288674399256,16.76,2.634843448859913,0.0,0.9,0.1,0.0
5410,0.005199634996512231,0.03648529108083065,16.76,2.634843448859913,0.0,0.9,0.1,0.0
5411,0.004591913335144785,0.03571636789142805,16.76,2.634843448859913,0.0,0.9,0.1,0.0
5412,0.003852958821233997,0.03548038026193275,16.76,2.634843448859913,0.0,0.9,0.1,0.0
5413,0.0036322008204451063,0.03528314714455373,16.76,2.634843448859913,0.0,0.9,0.1,0.0
5414,0.0033628644572660264,0.035340224381028906,16.76,2.634843448859913,0.0,0.9,0.1,0.0
5415,0.003019542248088043,0.035186098055089474,16.76,2.634843448859913,0.0,0.9,0.1,0.0
5416,0.0026499442969085962,0.035302732298191676,16.76,2.634843448859913,0.0,0.9,0.1,0.0
5417,0.0021699903594491242,0.03486882741526532,16.76,2.634843448859913,0.0,0.9,0.1,0.0
5418,0.0018946525530627338,0.0345596239968986,16.76,2.634843448859913,0.0,0.9,0.1,0.0
5419,0.0014264250159361019,0.03469770037342952,16.76,2.634843448859913,0.0,0.9,0.1,0.0
5420,0.0006665400923751508,0.03484701257852748,16.76,2.634843448859913,0.0,0.9,0.1,0.0
5421,0.00023211776160779997,0.035278151185314965,16.76,2.634843448859913,0.0,0.9,0.1,0.0
5422,0.00021255295511973064,0.03531541858288937,16.76,2.634843448859913,0.0,0.9,0.1,0.0
5423,0.0005429576550723352,0.03494542886745517,16.76,2.634843448859913,0.0,0.9,0.1,0.0
5424,0.0008103869115204756,0.03414356703589295,16.77,2.6338375044789677,0.0,0.9,0.1,0.0
5425,0.0011099224534167683,0.03404599549090807,16.77,2.6338375044789677,0.0,0.9,0.1,0.0
5426,0.001262382139054132,0.03374026092070573,16.77,2.6338375044789677,0.0,0.9,0.1,0.0
5427,0.0010761997976502556,0.03349666787466457,16.77,2.6338375044789677,0.0,0.9,0.1,0.0
5428,0.0013207547307768572,0.03335659314441103,16.77,2.6338375044789677,0.0,0.9,0.1,0.0
5429,0.0014244853821459352,0.03300931105921845,16.77,2.6338375044789677,0.0,0.9,0.1,0.0
5430,0.0012684780548715376,0.03266843467122368,16.77,2.6338375044789677,0.0,0.9,0.1,0.0
5431,0.0013493426145793777,0.032290029701529964,16.77,2.6338375044789677,0.0,0.9,0.1,0.0
5432,0.0015543543740585784,0.03226390191369847,16.77,2.6338375044789677,0.0,0.9,0.1,0.0
5433,0.0018724707913714586,0.03266122684930625,16.77,2.6338375044789677,0.0,0.9,0.1,0.0
5434,0.0018403302526406146,0.03310472561806112,16.77,2.6338375044789677,0.0,0.9,0.1,0.0
5435,0.0016404068007538155,0.033021185858726806,16.77,2.6338375044789677,0.0,0.9,0.1,0.0
5436,0.0017519669762062963,0.03328739208390999,16.77,2.6338375044789677,0.0,0.9,0.1,0.0
5437,0.0020093721231734234,0.03367677502570135,16.77,2.6338375044789677,0.0,0.9,0.1,0.0
5438,0.0022516825427579988,0.03389807777888653,16.77,2.6338375044789677,0.0,0.9,0.1,0.0
5439,0.002504615003847361,0.03381483821679517,16.77,2.6338375044789677,0.0,0.9,0.1,0.0
5440,0.002207398249067408,0.033452412291637416,16.77,2.6338375044789677,0.0,0.9,0.1,0.0
5441,0.0021924121267720862,0.0337166534687505,16.77,2.6338375044789677,0.0,0.9,0.1,0.0
5442,0.0014851913062483852,0.03426500453294016,16.77,2.6338375044789677,0.0,0.9,0.1,0.0
5443,0.0009885242360931613,0.03464103201400846,16.77,2.6338375044789677,0.0,0.9,0.1,0.0
5444,-0.00016776171990119933,0.03489478998571167,16.77,2.6338375044789677,0.0,0.9,0.1,0.0
5445,-0.0010838145319461531,0.0354808336315729,16.78,2.644163383756759,0.0,0.9,0.1,0.0
5446,-0.0014124806048658306,0.03598689283285335,16.78,2.644163383756759,0.0,0.9,0.1,0.0
5447,-0.0019043537034535546,0.03577468327313211,16.78,2.644163383756759,0.0,0.9,0.1,0.0
5448,-0.002604185169884712,0.03558680267255377,16.78,2.644163383756759,0.0,0.9,0.1,0.0
5449,-0.002564548307528219,0.03562240856505156,16.78,2.644163383756759,0.0,0.9,0.1,0.0
5450,-0.002529907924361938,0.035051476029561476,16.78,2.644163383756759,0.0,0.9,0.1,0.0
5451,-0.0022989658180525736,0.03436352577104084,16.78,2.644163383756759,0.0,0.9,0.1,0.0
5452,-0.0020291278314714467,0.03344394972543205,16.78,2.644163383756759,0.0,0.9,0.1,0.0
5453,-0.002117710817079606,0.032409561148586986,16.78,2.644163383756759,0.0,0.9,0.1,0.0
5454,-0.0021144291469528207,0.031601906923853305,16.78,2.644163383756759,0.0,0.9,0.1,0.0
5455,-0.0019678204672957484,0.03050424195992762,16.78,2.644163383756759,0.0,0.9,0.1,0.0
5456,-0.0013784166252519257,0.029744730992785108,16.78,2.644163383756759,0.0,0.9,0.1,0.0
5457,-0.0008732698168908398,0.029472785425679802,16.78,2.644163383756759,0.0,0.9,0.1,0.0
5458,-0.0001046551440492997,0.02965052578575175,16.78,2.644163383756759,0.0,0.9,0.1,0.0
5459,0.0010502258344594877,0.030506983101274417,16.79,2.6202862439054253,0.0,0.9,0.1,0.0
5460,0.001628809000904148,0.031051347574492252,16.79,2.6202862439054253,0.0,0.9,0.1,0.0
5461,0.0024841002506943875,0.03159231350870542,16.79,2.6202862439054253,0.0,0.9,0.1,0.0
5462,0.00346740106924605,0.03233338106787909,16.79,2.6202862439054253,0.0,0.9,0.1,0.0
